0,1,2
0.569,1.023,-0.096
0.564,0.975,-0.083
0.561,0.926,-0.069
0.559,0.881,-0.049
0.551,0.834,-0.045
0.549,0.789,-0.032
0.542,0.737,-0.02
0.518,0.69,-0.024
0.517,0.649,-0.018
0.502,0.604,-0.009
0.488,0.559,0.001
0.476,0.507,0.011
0.471,0.467,0.033
0.454,0.409,0.024
0.446,0.354,0.028
0.429,0.287,0.039
0.419,0.25,0.034
0.406,0.204,0.025
0.405,0.156,0.02
0.383,0.109,0.02
0.37,0.061,0.007
0.362,0.011,-0.013
0.353,-0.029,-0.04
0.343,-0.065,-0.061
0.338,-0.097,-0.074
0.325,-0.123,-0.101
0.323,-0.133,-0.123
0.31,-0.16,-0.163
0.3,-0.172,-0.195
0.295,-0.172,-0.218
0.296,-0.167,-0.261
0.296,-0.162,-0.282
0.279,-0.155,-0.333
0.283,-0.135,-0.359
0.285,-0.116,-0.383
0.284,-0.079,-0.415
0.276,-0.05,-0.437
0.288,-0.023,-0.47
0.288,0.018,-0.497
0.294,0.055,-0.526
0.3,0.105,-0.546
0.301,0.141,-0.581
0.307,0.199,-0.612
0.313,0.253,-0.639
0.323,0.303,-0.639
0.318,0.359,-0.659
0.326,0.413,-0.695
0.338,0.477,-0.698
0.348,0.524,-0.719
0.355,0.584,-0.733
0.359,0.645,-0.75
0.374,0.699,-0.757
0.385,0.758,-0.775
0.391,0.821,-0.782
0.406,0.885,-0.774
0.417,0.949,-0.779
0.424,0.997,-0.777
0.436,1.054,-0.771
0.447,1.105,-0.77
0.457,1.163,-0.757
0.471,1.209,-0.763
0.476,1.255,-0.758
0.48,1.297,-0.733
0.489,1.347,-0.717
0.496,1.378,-0.706
0.511,1.415,-0.698
0.519,1.441,-0.668
0.526,1.457,-0.661
0.533,1.498,-0.633
0.542,1.508,-0.623
0.546,1.538,-0.608
0.559,1.535,-0.569
0.567,1.555,-0.549
0.575,1.558,-0.525
0.572,1.561,-0.503
0.583,1.556,-0.473
0.58,1.552,-0.45
0.586,1.537,-0.412
0.589,1.521,-0.389
0.588,1.51,-0.363
0.596,1.482,-0.336
0.588,1.457,-0.303
0.589,1.425,-0.27
0.595,1.382,-0.235
0.586,1.341,-0.217
0.585,1.293,-0.202
0.586,1.255,-0.172
0.582,1.212,-0.145
0.58,1.166,-0.15
0.575,1.111,-0.118
0.578,1.056,-0.103
0.571,1.014,-0.089
0.561,0.97,-0.065
0.561,0.919,-0.061
0.555,0.872,-0.046
0.556,0.825,-0.045
0.545,0.78,-0.039
0.529,0.73,-0.031
0.526,0.681,-0.019
0.508,0.633,-0.012
0.507,0.589,-0.014
0.492,0.54,0.001
0.473,0.503,0.001
0.463,0.454,0.021
0.45,0.393,0.031
0.438,0.344,0.029
0.419,0.289,0.032
0.411,0.243,0.038
0.4,0.193,0.018
0.386,0.137,0.032
0.378,0.097,0.013
0.368,0.043,-0.0
0.347,0.001,-0.018
0.345,-0.036,-0.035
0.337,-0.071,-0.06
0.321,-0.107,-0.09
0.32,-0.129,-0.105
0.312,-0.145,-0.144
0.301,-0.156,-0.174
0.305,-0.159,-0.199
0.288,-0.172,-0.223
0.289,-0.168,-0.255
0.285,-0.165,-0.289
0.286,-0.153,-0.323
0.275,-0.128,-0.353
0.276,-0.111,-0.386
0.286,-0.071,-0.411
0.284,-0.039,-0.448
0.296,-0.008,-0.498
0.287,0.032,-0.514
0.297,0.077,-0.54
0.286,0.116,-0.568
0.295,0.167,-0.581
0.3,0.218,-0.626
0.31,0.261,-0.601
0.318,0.324,-0.65
0.324,0.376,-0.672
0.338,0.438,-0.703
0.34,0.499,-0.709
0.352,0.56,-0.726
0.362,0.62,-0.731
0.37,0.676,-0.74
0.375,0.723,-0.767
0.387,0.795,-0.762
0.394,0.854,-0.773
0.406,0.911,-0.778
0.414,0.969,-0.785
0.422,1.015,-0.787
0.429,1.075,-0.773
0.443,1.118,-0.772
0.461,1.161,-0.769
0.468,1.224,-0.759
0.473,1.265,-0.741
0.482,1.313,-0.733
0.499,1.347,-0.717
0.5,1.391,-0.703
0.512,1.422,-0.685
0.526,1.458,-0.675
0.538,1.48,-0.666
0.541,1.505,-0.627
0.546,1.508,-0.615
0.555,1.536,-0.592
0.562,1.541,-0.561
0.561,1.555,-0.54
0.569,1.556,-0.514
0.574,1.563,-0.484
0.581,1.559,-0.452
0.582,1.54,-0.435
0.589,1.529,-0.388
0.582,1.509,-0.367
0.586,1.484,-0.345
0.589,1.466,-0.315
0.589,1.438,-0.281
0.59,1.398,-0.256
0.593,1.364,-0.226
0.59,1.33,-0.204
0.586,1.284,-0.187
0.577,1.241,-0.155
0.583,1.196,-0.151
0.577,1.145,-0.13
0.624,1.095,-0.123
0.653,0.935,-0.091
0.659,0.884,-0.112
0.771,0.837,-0.137
0.856,0.677,-0.179
0.863,0.595,-0.231
0.85,0.578,-0.261
0.871,0.574,-0.262
0.906,0.517,-0.251
0.933,0.48,-0.284
0.951,0.457,-0.336
0.971,0.461,-0.364
0.981,0.483,-0.393
0.979,0.5,-0.399
0.98,0.513,-0.403
0.98,0.526,-0.394
0.964,0.524,-0.407
0.969,0.525,-0.399
0.964,0.521,-0.402
0.96,0.513,-0.402
0.963,0.517,-0.402
0.963,0.504,-0.404
0.957,0.495,-0.392
0.952,0.493,-0.404
0.957,0.488,-0.397
0.952,0.487,-0.394
0.959,0.493,-0.416
0.955,0.488,-0.401
0.95,0.483,-0.422
0.956,0.485,-0.415
0.952,0.477,-0.423
0.956,0.475,-0.428
0.954,0.474,-0.432
0.956,0.482,-0.432
0.944,0.484,-0.428
0.951,0.475,-0.431
0.949,0.477,-0.445
0.949,0.481,-0.438
0.949,0.485,-0.446
0.956,0.488,-0.455
0.943,0.486,-0.45
0.95,0.49,-0.448
0.947,0.496,-0.461
0.946,0.492,-0.456
0.941,0.502,-0.462
0.948,0.499,-0.469
0.949,0.501,-0.459
0.95,0.499,-0.47
0.949,0.509,-0.47
0.945,0.506,-0.47
0.949,0.506,-0.479
0.954,0.513,-0.474
0.949,0.523,-0.46
0.945,0.531,-0.469
0.943,0.527,-0.474
0.941,0.531,-0.481
0.946,0.539,-0.472
0.95,0.545,-0.463
0.947,0.548,-0.479
0.952,0.549,-0.48
0.95,0.553,-0.481
0.954,0.559,-0.475
0.956,0.569,-0.467
0.954,0.565,-0.471
0.959,0.572,-0.48
0.961,0.571,-0.477
0.949,0.588,-0.489
0.948,0.579,-0.472
0.957,0.576,-0.468
0.958,0.59,-0.464
0.961,0.595,-0.473
0.96,0.59,-0.464
0.959,0.602,-0.463
0.96,0.602,-0.461
0.95,0.592,-0.455
0.957,0.597,-0.456
0.96,0.607,-0.439
0.961,0.595,-0.437
0.958,0.602,-0.438
0.967,0.599,-0.433
0.966,0.597,-0.424
0.96,0.592,-0.419
0.948,0.583,-0.419
0.954,0.575,-0.417
0.95,0.581,-0.406
0.944,0.561,-0.4
0.951,0.549,-0.402
0.947,0.537,-0.398
0.945,0.531,-0.392
0.941,0.519,-0.384
0.946,0.507,-0.389
0.944,0.489,-0.393
0.94,0.476,-0.386
0.93,0.461,-0.406
0.933,0.455,-0.414
0.928,0.459,-0.419
0.92,0.456,-0.435
0.924,0.455,-0.456
0.926,0.475,-0.467
0.928,0.491,-0.485
0.93,0.512,-0.477
0.937,0.532,-0.488
0.953,0.547,-0.496
0.95,0.565,-0.488
0.958,0.571,-0.472
0.958,0.574,-0.47
0.963,0.577,-0.465
0.958,0.572,-0.452
0.963,0.577,-0.446
0.953,0.571,-0.431
0.961,0.561,-0.432
0.956,0.556,-0.42
0.953,0.545,-0.423
0.955,0.541,-0.419
0.956,0.533,-0.423
0.957,0.527,-0.419
0.958,0.518,-0.409
0.961,0.515,-0.428
0.963,0.51,-0.423
0.956,0.502,-0.419
0.957,0.502,-0.411
0.951,0.499,-0.423
0.955,0.492,-0.421
0.944,0.49,-0.416
0.949,0.477,-0.421
0.95,0.485,-0.43
0.954,0.484,-0.43
0.946,0.479,-0.438
0.953,0.478,-0.436
0.953,0.483,-0.436
0.951,0.485,-0.442
0.95,0.483,-0.456
0.951,0.483,-0.442
0.952,0.486,-0.45
0.945,0.479,-0.457
0.95,0.485,-0.452
0.949,0.486,-0.443
0.948,0.487,-0.441
0.954,0.5,-0.456
0.939,0.496,-0.468
0.947,0.504,-0.458
0.946,0.507,-0.467
0.941,0.512,-0.478
0.954,0.521,-0.463
0.953,0.525,-0.472
0.949,0.516,-0.47
0.947,0.526,-0.469
0.954,0.531,-0.48
0.947,0.542,-0.466
0.957,0.545,-0.468
0.947,0.542,-0.466
0.951,0.55,-0.46
0.951,0.549,-0.477
0.945,0.561,-0.477
0.957,0.564,-0.484
0.953,0.566,-0.468
0.954,0.573,-0.473
0.953,0.564,-0.468
0.951,0.578,-0.475
0.955,0.587,-0.47
0.947,0.581,-0.478
0.945,0.587,-0.468
0.952,0.591,-0.462
0.96,0.595,-0.453
0.956,0.602,-0.463
0.955,0.596,-0.461
0.959,0.597,-0.458
0.961,0.598,-0.45
0.956,0.595,-0.444
0.954,0.594,-0.441
0.955,0.598,-0.445
0.958,0.591,-0.43
0.954,0.586,-0.429
0.958,0.586,-0.427
0.953,0.584,-0.42
0.956,0.582,-0.413
0.954,0.574,-0.413
0.959,0.559,-0.4
0.95,0.558,-0.404
0.946,0.545,-0.389
0.942,0.529,-0.381
0.94,0.514,-0.387
0.941,0.5,-0.386
0.931,0.483,-0.384
0.932,0.47,-0.385
0.932,0.463,-0.399
0.933,0.462,-0.409
0.927,0.449,-0.42
0.923,0.453,-0.43
0.934,0.466,-0.452
0.926,0.475,-0.468
0.936,0.497,-0.478
0.935,0.51,-0.466
0.931,0.524,-0.485
0.942,0.548,-0.492
0.95,0.557,-0.474
0.953,0.568,-0.476
0.961,0.585,-0.47
0.957,0.576,-0.455
0.959,0.577,-0.444
0.96,0.577,-0.45
0.97,0.571,-0.435
0.962,0.568,-0.426
0.964,0.559,-0.413
0.97,0.549,-0.416
0.961,0.542,-0.427
0.959,0.536,-0.405
0.964,0.525,-0.415
0.962,0.522,-0.423
0.962,0.522,-0.422
0.958,0.51,-0.413
0.955,0.502,-0.426
0.954,0.501,-0.412
0.957,0.491,-0.409
0.959,0.487,-0.406
0.959,0.486,-0.415
0.956,0.487,-0.415
0.952,0.492,-0.417
0.955,0.476,-0.424
0.957,0.486,-0.427
0.953,0.48,-0.438
0.951,0.479,-0.431
0.948,0.479,-0.433
0.947,0.474,-0.431
0.952,0.488,-0.437
0.952,0.483,-0.434
0.952,0.485,-0.445
0.949,0.488,-0.446
0.953,0.486,-0.443
0.946,0.49,-0.457
0.945,0.499,-0.464
0.944,0.499,-0.464
0.948,0.506,-0.455
0.94,0.503,-0.456
0.952,0.505,-0.451
0.94,0.513,-0.465
0.942,0.514,-0.472
0.949,0.517,-0.476
0.947,0.523,-0.47
0.939,0.53,-0.47
0.942,0.533,-0.462
0.944,0.545,-0.473
0.94,0.548,-0.475
0.953,0.553,-0.478
0.95,0.552,-0.472
0.945,0.557,-0.48
0.957,0.565,-0.475
0.947,0.568,-0.477
0.955,0.576,-0.473
0.957,0.576,-0.475
0.954,0.582,-0.463
0.943,0.583,-0.457
0.949,0.588,-0.471
0.95,0.591,-0.455
0.955,0.591,-0.45
0.956,0.598,-0.466
0.946,0.585,-0.463
0.956,0.596,-0.459
0.954,0.593,-0.463
0.959,0.596,-0.447
0.951,0.593,-0.455
0.964,0.591,-0.436
0.957,0.594,-0.447
0.961,0.596,-0.438
0.957,0.593,-0.441
0.951,0.594,-0.439
0.957,0.586,-0.425
0.964,0.578,-0.416
0.956,0.572,-0.409
0.949,0.563,-0.411
0.944,0.554,-0.397
0.95,0.546,-0.387
0.947,0.528,-0.384
0.939,0.515,-0.394
0.944,0.501,-0.381
0.939,0.49,-0.387
0.939,0.473,-0.386
0.935,0.454,-0.395
0.935,0.457,-0.398
0.929,0.448,-0.408
0.925,0.448,-0.43
0.931,0.453,-0.45
0.932,0.46,-0.47
0.927,0.451,-0.473
0.934,0.5,-0.483
0.946,0.519,-0.489
0.942,0.541,-0.5
0.949,0.554,-0.484
0.953,0.57,-0.478
0.957,0.578,-0.478
0.965,0.581,-0.466
0.972,0.577,-0.451
0.961,0.574,-0.46
0.963,0.567,-0.442
0.962,0.569,-0.432
0.963,0.559,-0.442
0.962,0.554,-0.416
0.964,0.54,-0.431
0.961,0.547,-0.428
0.957,0.529,-0.421
0.962,0.521,-0.421
0.954,0.514,-0.421
0.96,0.513,-0.422
0.965,0.499,-0.417
0.97,0.497,-0.43
0.959,0.497,-0.433
0.956,0.503,-0.42
0.956,0.493,-0.423
0.948,0.486,-0.428
0.946,0.482,-0.437
0.954,0.482,-0.429
0.949,0.48,-0.445
0.954,0.483,-0.438
0.95,0.479,-0.442
0.955,0.48,-0.449
0.959,0.479,-0.439
0.954,0.479,-0.45
0.956,0.484,-0.45
0.951,0.483,-0.455
0.951,0.49,-0.454
0.953,0.49,-0.456
0.954,0.491,-0.468
0.955,0.495,-0.457
0.95,0.489,-0.464
0.946,0.5,-0.467
0.959,0.51,-0.466
0.952,0.512,-0.47
0.951,0.51,-0.472
0.953,0.514,-0.473
0.952,0.521,-0.467
0.947,0.522,-0.473
0.944,0.531,-0.475
0.943,0.54,-0.474
0.952,0.533,-0.478
0.953,0.549,-0.482
0.958,0.543,-0.487
0.942,0.554,-0.476
0.954,0.548,-0.473
0.949,0.558,-0.475
0.954,0.568,-0.476
0.95,0.566,-0.476
0.966,0.576,-0.477
0.957,0.575,-0.477
0.961,0.587,-0.483
0.962,0.583,-0.478
0.961,0.587,-0.466
0.961,0.587,-0.474
0.955,0.586,-0.464
0.957,0.597,-0.466
0.949,0.595,-0.468
0.954,0.589,-0.457
0.965,0.601,-0.456
0.961,0.596,-0.458
0.963,0.601,-0.447
0.957,0.598,-0.448
0.958,0.597,-0.436
0.957,0.597,-0.44
0.959,0.583,-0.433
0.963,0.592,-0.433
0.954,0.587,-0.421
0.95,0.58,-0.41
0.955,0.564,-0.406
0.951,0.559,-0.401
0.952,0.55,-0.399
0.946,0.541,-0.401
0.941,0.526,-0.391
0.939,0.509,-0.395
0.939,0.499,-0.397
0.934,0.49,-0.397
0.936,0.47,-0.395
0.93,0.465,-0.402
0.935,0.449,-0.412
0.928,0.459,-0.428
0.925,0.464,-0.453
0.935,0.464,-0.458
0.922,0.471,-0.475
0.93,0.483,-0.481
0.934,0.517,-0.483
0.937,0.531,-0.49
0.944,0.547,-0.485
0.952,0.558,-0.489
0.952,0.568,-0.48
0.958,0.575,-0.461
0.961,0.581,-0.46
0.956,0.58,-0.457
0.963,0.574,-0.446
0.954,0.565,-0.449
0.957,0.561,-0.44
0.961,0.555,-0.44
0.959,0.545,-0.428
0.966,0.536,-0.434
0.958,0.533,-0.423
0.954,0.529,-0.411
0.958,0.526,-0.425
0.959,0.511,-0.415
0.961,0.507,-0.424
0.961,0.497,-0.419
0.959,0.506,-0.424
0.956,0.498,-0.409
0.954,0.488,-0.417
0.956,0.487,-0.422
0.956,0.484,-0.43
0.95,0.484,-0.434
0.958,0.475,-0.441
0.953,0.477,-0.434
0.961,0.484,-0.443
0.951,0.477,-0.451
0.944,0.483,-0.445
0.948,0.478,-0.446
0.944,0.49,-0.448
0.948,0.487,-0.449
0.944,0.488,-0.459
0.949,0.489,-0.458
0.948,0.492,-0.464
0.951,0.498,-0.459
0.956,0.504,-0.467
0.95,0.499,-0.463
0.943,0.508,-0.476
0.919,0.464,-0.513
0.826,0.445,-0.628
0.638,0.477,-0.728
0.412,0.583,-0.734
0.184,0.721,-0.671
0.043,0.825,-0.528
-0.013,0.857,-0.389
-0.016,0.829,-0.258
0.015,0.761,-0.146
0.059,0.682,-0.095
0.104,0.589,-0.031
0.139,0.498,-0.008
0.18,0.41,0.021
0.211,0.338,0.017
0.233,0.258,0.028
0.255,0.196,0.012
0.274,0.137,0.021
0.299,0.075,-0.003
0.303,0.032,-0.011
0.312,-0.015,-0.038
0.317,-0.055,-0.064
0.324,-0.094,-0.085
0.334,-0.117,-0.104
0.339,-0.144,-0.128
0.329,-0.162,-0.154
0.326,-0.174,-0.173
0.327,-0.185,-0.208
0.335,-0.188,-0.246
0.315,-0.184,-0.275
0.327,-0.174,-0.304
0.315,-0.168,-0.326
0.324,-0.145,-0.351
0.325,-0.121,-0.4
0.333,-0.096,-0.435
0.333,-0.06,-0.453
0.341,-0.025,-0.49
0.344,0.026,-0.527
0.359,0.054,-0.554
0.361,0.097,-0.582
0.372,0.144,-0.604
0.373,0.186,-0.628
0.386,0.243,-0.65
0.394,0.291,-0.655
0.409,0.344,-0.679
0.419,0.385,-0.698
0.429,0.441,-0.705
0.448,0.511,-0.729
0.473,0.564,-0.733
0.473,0.617,-0.75
0.491,0.662,-0.763
0.501,0.723,-0.779
0.504,0.774,-0.783
0.51,0.833,-0.797
0.521,0.895,-0.797
0.532,0.964,-0.812
0.542,1.013,-0.812
0.545,1.068,-0.81
0.555,1.114,-0.805
0.55,1.178,-0.801
0.564,1.228,-0.797
0.567,1.282,-0.777
0.584,1.33,-0.773
0.59,1.373,-0.747
0.594,1.421,-0.744
0.602,1.45,-0.723
0.603,1.469,-0.697
0.602,1.503,-0.676
0.613,1.529,-0.658
0.621,1.554,-0.621
0.623,1.563,-0.604
0.625,1.585,-0.588
0.633,1.584,-0.561
0.639,1.588,-0.531
0.636,1.593,-0.505
0.637,1.584,-0.462
0.638,1.573,-0.451
0.633,1.562,-0.406
0.647,1.533,-0.379
0.648,1.518,-0.331
0.643,1.491,-0.308
0.635,1.463,-0.278
0.636,1.433,-0.257
0.626,1.395,-0.228
0.638,1.36,-0.203
0.619,1.317,-0.179
0.625,1.273,-0.158
0.616,1.233,-0.131
0.612,1.179,-0.112
0.61,1.127,-0.085
0.602,1.068,-0.061
0.593,1.008,-0.043
0.59,0.947,-0.021
0.584,0.886,-0.01
0.574,0.831,0.011
0.569,0.769,0.026
0.546,0.711,0.029
0.533,0.64,0.041
0.525,0.587,0.049
0.521,0.528,0.04
0.51,0.479,0.049
0.5,0.424,0.047
0.483,0.353,0.041
0.486,0.318,0.048
0.47,0.26,0.048
0.455,0.197,0.034
0.452,0.151,0.017
0.444,0.1,0.014
0.438,0.068,0.011
0.429,0.023,-0.02
0.416,-0.019,-0.034
0.405,-0.057,-0.056
0.401,-0.08,-0.071
0.393,-0.108,-0.092
0.382,-0.131,-0.105
0.379,-0.148,-0.132
0.366,-0.159,-0.163
0.365,-0.175,-0.193
0.357,-0.175,-0.216
0.361,-0.185,-0.242
0.356,-0.182,-0.278
0.353,-0.174,-0.302
0.347,-0.16,-0.341
0.343,-0.148,-0.363
0.351,-0.121,-0.406
0.346,-0.091,-0.426
0.345,-0.067,-0.462
0.344,-0.033,-0.477
0.356,0.012,-0.504
0.36,0.049,-0.538
0.366,0.084,-0.562
0.36,0.139,-0.597
0.387,0.19,-0.621
0.391,0.242,-0.639
0.406,0.297,-0.658
0.419,0.354,-0.677
0.423,0.4,-0.689
0.446,0.456,-0.707
0.462,0.504,-0.722
0.468,0.559,-0.74
0.473,0.605,-0.738
0.485,0.661,-0.741
0.501,0.712,-0.755
0.509,0.766,-0.767
0.512,0.817,-0.778
0.521,0.878,-0.79
0.526,0.943,-0.803
0.54,1.007,-0.815
0.553,1.068,-0.807
0.554,1.123,-0.816
0.562,1.168,-0.813
0.569,1.217,-0.787
0.576,1.261,-0.781
0.583,1.303,-0.769
0.59,1.356,-0.753
0.589,1.388,-0.737
0.597,1.423,-0.723
0.6,1.454,-0.702
0.606,1.492,-0.701
0.615,1.524,-0.667
0.615,1.545,-0.638
0.624,1.564,-0.618
0.633,1.578,-0.584
0.637,1.592,-0.563
0.636,1.588,-0.53
0.637,1.588,-0.505
0.645,1.592,-0.472
0.649,1.581,-0.436
0.647,1.564,-0.408
0.637,1.552,-0.385
0.643,1.527,-0.364
0.651,1.51,-0.334
0.643,1.474,-0.303
0.634,1.454,-0.262
0.638,1.416,-0.248
0.631,1.376,-0.215
0.627,1.328,-0.189
0.624,1.289,-0.159
0.625,1.245,-0.134
